face_image_path,classification_label
test_images/all_lfw/Gloria_Macapagal_Arroyo_0035.jpg,2
test_images/all_lfw/Joe_DeLamielleure_0001.jpg,2
test_images/all_lfw/Robert_Mugabe_0002.jpg,2
test_images/all_lfw/George_W_Bush_0006.jpg,2
test_images/all_lfw/Marc_Bulger_0001.jpg,2
test_images/all_lfw/Sigourney_Weaver_0001.jpg,2
test_images/all_lfw/Gerhard_Schroeder_0079.jpg,2
test_images/all_lfw/Hilmi_Akin_Zorlu_0001.jpg,2
test_images/all_lfw/Kevin_Costner_0003.jpg,2
test_images/all_lfw/Colin_Farrell_0006.jpg,1
test_images/all_lfw/Reggie_Miller_0002.jpg,2
test_images/all_lfw/Carlos_Vives_0003.jpg,2
test_images/all_lfw/Richard_Butler_0002.jpg,2
test_images/all_lfw/Megawati_Sukarnoputri_0019.jpg,1
test_images/all_lfw/Jennifer_Capriati_0023.jpg,2
test_images/all_lfw/Roy_Moore_0005.jpg,1
test_images/all_lfw/Bill_Graham_0004.jpg,2
test_images/all_lfw/Kellie_Greene_0001.jpg,2
test_images/all_lfw/Robbie_Mc_Ewen_0001.jpg,2
test_images/all_lfw/Romano_Prodi_0001.jpg,2
test_images/all_lfw/Gloria_Macapagal_Arroyo_0030.jpg,2
test_images/all_lfw/Sergio_Garcia_0002.jpg,2
test_images/all_lfw/Tony_Blair_0112.jpg,2
test_images/all_lfw/Naomi_Watts_0014.jpg,1
test_images/all_lfw/Cruz_Bustamante_0004.jpg,2
test_images/all_lfw/Jose_Viegas_Filho_0002.jpg,2
test_images/all_lfw/George_W_Bush_0040.jpg,2
test_images/all_lfw/Amram_Mitzna_0001.jpg,2
test_images/all_lfw/Stipe_Mesic_0001.jpg,2
test_images/all_lfw/George_W_Bush_0347.jpg,2
test_images/all_lfw/Trent_Lott_0002.jpg,2
test_images/all_lfw/Chris_Rock_0001.jpg,2
test_images/all_lfw/John_Swofford_0001.jpg,2
test_images/all_lfw/Sean_OKeefe_0003.jpg,2
test_images/all_lfw/Li_Zhaoxing_0001.jpg,2
test_images/all_lfw/Kim_Jin-sun_0001.jpg,2
test_images/all_lfw/Alberto_Gonzales_0001.jpg,1
test_images/all_lfw/Victoria_Clarke_0004.jpg,2
test_images/all_lfw/Gerhard_Schroeder_0041.jpg,2
test_images/all_lfw/Madge_Overhouse_0001.jpg,2
test_images/all_lfw/Charles_Taylor_0003.jpg,2
test_images/all_lfw/Dale_Earnhardt_Jr_0004.jpg,2
test_images/all_lfw/Nick_Rahall_0001.jpg,2
test_images/all_lfw/Hutomo_Mandala_Putra_0001.jpg,1
test_images/all_lfw/Jong_Thae_Hwa_0001.jpg,2
test_images/all_lfw/Luis_Fonsi_0001.jpg,2
test_images/all_lfw/John_Bolton_0016.jpg,2
test_images/all_lfw/Jack_Straw_0024.jpg,2
test_images/all_lfw/Pierre_Pettigrew_0003.jpg,2
test_images/all_lfw/Lorraine_Bracco_0001.jpg,2
test_images/all_lfw/Joan_Dangerfield_0001.jpg,0
test_images/all_lfw/Robert_Downey_Jr_0001.jpg,2
test_images/all_lfw/Colin_Powell_0155.jpg,2
test_images/all_lfw/Mitsou_Gelinas_0001.jpg,1
test_images/all_lfw/John_Warner_0001.jpg,2
test_images/all_lfw/Ian_Wilmut_0001.jpg,2
test_images/all_lfw/Steve_Nash_0005.jpg,2
test_images/all_lfw/Jana_Henke_0001.jpg,2
test_images/all_lfw/Einars_Repse_0001.jpg,2
test_images/all_lfw/Mike_Weir_0010.jpg,1
test_images/all_lfw/Joe_Lieberman_0004.jpg,2
test_images/all_lfw/Jiang_Zemin_0003.jpg,2
test_images/all_lfw/Gorden_Tallis_0001.jpg,1
test_images/all_lfw/Jeremy_Greenstock_0022.jpg,2
test_images/all_lfw/Tony_Blair_0136.jpg,2
test_images/all_lfw/Gerhard_Schroeder_0039.jpg,2
test_images/all_lfw/Gloria_Macapagal_Arroyo_0029.jpg,2
test_images/all_lfw/Ana_Guevara_0001.jpg,2
test_images/all_lfw/Kevin_Millwood_0001.jpg,2
test_images/all_lfw/Kim_Ryong-sung_0008.jpg,2
test_images/all_lfw/Larry_Hahn_0001.jpg,2
test_images/all_lfw/Recep_Tayyip_Erdogan_0022.jpg,2
test_images/all_lfw/Dean_Barker_0001.jpg,1
test_images/all_lfw/Wilson_Alvarez_0001.jpg,2
test_images/all_lfw/Chris_Noth_0001.jpg,2
test_images/all_lfw/Lindsay_Davenport_0018.jpg,2
test_images/all_lfw/Mick_Jagger_0002.jpg,2
test_images/all_lfw/Sharon_Osbourne_0002.jpg,2
test_images/all_lfw/Edward_Said_0002.jpg,1
test_images/all_lfw/Katrin_Susi_0001.jpg,2
test_images/all_lfw/Andre_Agassi_0020.jpg,1
test_images/all_lfw/Zakia_Hakki_0001.jpg,2
test_images/all_lfw/Moon-So-ri_0001.jpg,1
test_images/all_lfw/Tommy_Amaker_0001.jpg,2
test_images/all_lfw/Alejandro_Lembo_0001.jpg,2
test_images/all_lfw/John_Paul_II_0003.jpg,2
test_images/all_lfw/Tracy_McGrady_0002.jpg,2
test_images/all_lfw/Ana_Palacio_0001.jpg,2
test_images/all_lfw/Hugh_Carey_0001.jpg,2
test_images/all_lfw/Paul_ONeill_0001.jpg,2
test_images/all_lfw/George_W_Bush_0199.jpg,2
test_images/all_lfw/Randy_Jackson_0001.jpg,1
test_images/all_lfw/Vince_Carter_0002.jpg,2
test_images/all_lfw/Mohammad_Khatami_0010.jpg,2
test_images/all_lfw/David_Brown_0001.jpg,2
test_images/all_lfw/Zhu_Rongji_0003.jpg,2
test_images/all_lfw/Cruz_Bustamante_0005.jpg,1
test_images/all_lfw/Philip_Cummings_0001.jpg,2
test_images/all_lfw/George_Robertson_0021.jpg,2
test_images/all_lfw/Queen_Rania_0003.jpg,2
test_images/all_lfw/Peter_Gilmour_0001.jpg,2
test_images/all_lfw/Garry_Witherall_0001.jpg,2
test_images/all_lfw/Ricardo_Lopez_Murphy_0001.jpg,2
test_images/all_lfw/James_Coviello_0001.jpg,2
test_images/all_lfw/Michael_Peat_0001.jpg,2
test_images/all_lfw/Prince_Edward_0001.jpg,2
test_images/all_lfw/Lenny_Wilkens_0003.jpg,2
test_images/all_lfw/Jason_Bentley_0001.jpg,1
test_images/all_lfw/Bobo_Balde_0001.jpg,2
test_images/all_lfw/Steve_Pagliuca_0001.jpg,2
test_images/all_lfw/Larry_Eustachy_0001.jpg,2
test_images/all_lfw/Art_Cooper_0001.jpg,2
test_images/all_lfw/Hugo_Chavez_0033.jpg,2
test_images/all_lfw/Donald_Pettit_0001.jpg,2
test_images/all_lfw/George_W_Bush_0159.jpg,2
test_images/all_lfw/Natalie_Maines_0003.jpg,2
test_images/all_lfw/Stephen_Oake_0001.jpg,2
test_images/all_lfw/Robert_F_Kennedy_Jr_0001.jpg,2
test_images/all_lfw/Colin_Powell_0107.jpg,2
test_images/all_lfw/Tim_Henman_0016.jpg,2
test_images/all_lfw/Megawati_Sukarnoputri_0023.jpg,2
test_images/all_lfw/Thomas_Weston_0001.jpg,2
test_images/all_lfw/Debra_Brown_0002.jpg,2
test_images/all_lfw/Hwang_Doo-yun_0001.jpg,2
test_images/all_lfw/Bobby_Jackson_0001.jpg,2
test_images/all_lfw/George_Voinovich_0003.jpg,2
test_images/all_lfw/Eric_Robert_Rudolph_0002.jpg,2
test_images/all_lfw/Prince_William_0002.jpg,1
test_images/all_lfw/Demetrius_Ferraciu_0002.jpg,2
test_images/all_lfw/George_W_Bush_0099.jpg,2
test_images/all_lfw/Hugo_Chavez_0007.jpg,2
test_images/all_lfw/Hassan_Wirajuda_0001.jpg,2
test_images/all_lfw/George_W_Bush_0224.jpg,2
test_images/all_lfw/Tommy_Thompson_0008.jpg,2
test_images/all_lfw/Andrew_Sabey_0001.jpg,2
test_images/all_lfw/George_W_Bush_0507.jpg,2
test_images/all_lfw/Juan_Fernandez_0001.jpg,2
test_images/all_lfw/Michelle_Chiklis_0001.jpg,1
test_images/all_lfw/George_Lopez_0001.jpg,2
test_images/all_lfw/Richard_Perle_0001.jpg,2
test_images/all_lfw/Natalie_Juniardi_0001.jpg,2
test_images/all_lfw/Kofi_Annan_0008.jpg,2
test_images/all_lfw/Adrien_Brody_0003.jpg,2
test_images/all_lfw/Hamid_Karzai_0012.jpg,2
test_images/all_lfw/George_W_Bush_0093.jpg,2
test_images/all_lfw/Jeong_Se-hyun_0006.jpg,0
test_images/all_lfw/Anna_Kournikova_0011.jpg,2
test_images/all_lfw/Tony_Curtis_0001.jpg,2
test_images/all_lfw/Vaclav_Havel_0004.jpg,2
test_images/all_lfw/Roman_Abramovich_0001.jpg,2
test_images/all_lfw/Bill_Cartwright_0001.jpg,2
test_images/all_lfw/Nestor_Kirchner_0027.jpg,2
test_images/all_lfw/Andre_Agassi_0030.jpg,2
test_images/all_lfw/Gerry_Adams_0007.jpg,2
test_images/all_lfw/Hermann_Maier_0002.jpg,2
test_images/all_lfw/Bill_Simon_0002.jpg,2
test_images/all_lfw/George_W_Bush_0160.jpg,2
test_images/all_lfw/Silvio_Berlusconi_0010.jpg,2
test_images/all_lfw/Spencer_Abraham_0003.jpg,2
test_images/all_lfw/Tim_Henman_0009.jpg,2
test_images/all_lfw/Ralf_Schumacher_0005.jpg,2
test_images/all_lfw/Arye_Mekel_0001.jpg,2
test_images/all_lfw/Tim_Lopes_0001.jpg,2
test_images/all_lfw/Jimmy_Gobble_0001.jpg,1
test_images/all_lfw/Jackie_Chan_0010.jpg,2
test_images/all_lfw/Donald_Rumsfeld_0087.jpg,2
test_images/all_lfw/Dariusz_Michalczewski_0001.jpg,2
test_images/all_lfw/LeBron_James_0003.jpg,1
test_images/all_lfw/Colin_Powell_0067.jpg,2
test_images/all_lfw/Raul_Castaneda_0001.jpg,2
test_images/all_lfw/George_Brumley_0002.jpg,2
test_images/all_lfw/Brian_Jordan_0001.jpg,2
test_images/all_lfw/Vinnie_Jones_0001.jpg,2
test_images/all_lfw/Winona_Ryder_0013.jpg,2
test_images/all_lfw/Kim_Jong-Il_0003.jpg,2
test_images/all_lfw/Roh_Moo-hyun_0009.jpg,2
test_images/all_lfw/Cristina_Fernandez_0001.jpg,1
test_images/all_lfw/Svetlana_Belousova_0001.jpg,1
test_images/all_lfw/Dinah_Turner_0001.jpg,2
test_images/all_lfw/Ann_Veneman_0003.jpg,2
test_images/all_lfw/Clifford_Robinson_0001.jpg,2
test_images/all_lfw/Audrey_Sauret_0001.jpg,1
test_images/all_lfw/Shigeru_Ishiba_0001.jpg,2
test_images/all_lfw/Jason_Kidd_0001.jpg,2
test_images/all_lfw/Eva_Mendes_0001.jpg,2
test_images/all_lfw/Ham_Pong-sil_0001.jpg,2
test_images/all_lfw/Klaus_Schwab_0001.jpg,2
test_images/all_lfw/Sean_OKeefe_0004.jpg,2
test_images/all_lfw/Tom_Hanks_0010.jpg,2
test_images/all_lfw/Leander_Paes_0001.jpg,2
test_images/all_lfw/Choi_Sung-hong_0005.jpg,2
test_images/all_lfw/George_W_Bush_0187.jpg,2
test_images/all_lfw/Corey_Maggette_0001.jpg,2
test_images/all_lfw/John_Paul_II_0008.jpg,2
test_images/all_lfw/Michael_Clarke_Duncan_0001.jpg,2
test_images/all_lfw/Eduardo_Duhalde_0012.jpg,2
test_images/all_lfw/Kelly_Leigh_0001.jpg,2
test_images/all_lfw/Jack_Grubman_0001.jpg,2
test_images/all_lfw/Abel_Pacheco_0002.jpg,2
test_images/all_lfw/Brian_Billick_0001.jpg,2
test_images/all_lfw/Hanan_Ashrawi_0001.jpg,2
test_images/all_lfw/Baburam_Bhattari_0001.jpg,1
test_images/all_lfw/Romano_Prodi_0005.jpg,2
test_images/all_lfw/George_W_Bush_0520.jpg,2
test_images/all_lfw/Ken_Dorsey_0001.jpg,2
test_images/all_lfw/Jessica_Lynch_0001.jpg,1
test_images/all_lfw/John_Snow_0012.jpg,2
test_images/all_lfw/Michael_Schumacher_0009.jpg,2
test_images/all_lfw/Hillary_Clinton_0003.jpg,2
test_images/all_lfw/Costas_Simitis_0001.jpg,1
test_images/all_lfw/Donald_Rumsfeld_0068.jpg,2
test_images/all_lfw/David_Brent_0001.jpg,2
test_images/all_lfw/Mike_Weir_0003.jpg,2
test_images/all_lfw/Richard_Gere_0003.jpg,2
test_images/all_lfw/Binyamin_Ben-Eliezer_0005.jpg,2
test_images/all_lfw/Helen_Clark_0001.jpg,2
test_images/all_lfw/Giuseppe_Morchio_0001.jpg,2
test_images/all_lfw/George_W_Bush_0225.jpg,2
test_images/all_lfw/Valentino_Rossi_0005.jpg,1
test_images/all_lfw/Yale_Kamisar_0001.jpg,2
test_images/all_lfw/Derek_Lowe_0002.jpg,2
test_images/all_lfw/Gerald_Calabrese_0001.jpg,1
test_images/all_lfw/Carol_Niedermayer_0001.jpg,2
test_images/all_lfw/Fernando_Gonzalez_0002.jpg,2
test_images/all_lfw/George_W_Bush_0525.jpg,2
test_images/all_lfw/Kim_Jong-Il_0004.jpg,2
test_images/all_lfw/Fred_Durst_0001.jpg,2
test_images/all_lfw/Vicente_Fox_0006.jpg,2
test_images/all_lfw/George_W_Bush_0336.jpg,2
test_images/all_lfw/Bridgette_Wilson-Sampras_0003.jpg,2
test_images/all_lfw/Colin_Powell_0185.jpg,2
test_images/all_lfw/Jim_Otto_0001.jpg,2
test_images/all_lfw/Christine_Ebersole_0001.jpg,2
test_images/all_lfw/Paul_Crake_0001.jpg,0
test_images/all_lfw/Jiang_Zemin_0002.jpg,2
test_images/all_lfw/John_Bolton_0002.jpg,2
test_images/all_lfw/Tyler_Hamilton_0002.jpg,1
test_images/all_lfw/Tom_Daschle_0001.jpg,2
test_images/all_lfw/Adrien_Brody_0008.jpg,2
test_images/all_lfw/Juanes_0002.jpg,2
test_images/all_lfw/Howard_Dean_0012.jpg,2
test_images/all_lfw/Natalie_Coughlin_0002.jpg,1
test_images/all_lfw/Giulietta_Masina_0001.jpg,2
test_images/all_lfw/Rubens_Barrichello_0006.jpg,2
test_images/all_lfw/Matthew_During_0001.jpg,2
test_images/all_lfw/Donald_Rumsfeld_0061.jpg,2
test_images/all_lfw/Dagmar_Dunlevy_0001.jpg,2
test_images/all_lfw/Svetlana_Koroleva_0002.jpg,1
test_images/all_lfw/Rupert_Murdoch_0001.jpg,2
test_images/all_lfw/Thor_Pedersen_0001.jpg,2
test_images/all_lfw/Roger_Moore_0004.jpg,2
test_images/all_lfw/Alec_Baldwin_0002.jpg,2
test_images/all_lfw/Omar_Vizquel_0001.jpg,2
test_images/all_lfw/Romain_Duris_0001.jpg,2
test_images/all_lfw/Anna_Kournikova_0009.jpg,2
test_images/all_lfw/Sourav_Ganguly_0004.jpg,2
test_images/all_lfw/Yevgeny_Kafelnikov_0004.jpg,2
test_images/all_lfw/Melissa_Etheridge_0001.jpg,1
test_images/all_lfw/Edward_Norton_0001.jpg,2
test_images/all_lfw/George_W_Bush_0069.jpg,2
test_images/all_lfw/Chris_Columbus_0001.jpg,2
test_images/all_lfw/Lennart_Johansson_0001.jpg,2
test_images/all_lfw/Anna_Kournikova_0010.jpg,2
test_images/all_lfw/John_Kerry_0010.jpg,2
test_images/all_lfw/George_W_Bush_0227.jpg,2
test_images/all_lfw/Ai_Sugiyama_0001.jpg,1
test_images/all_lfw/Paul_Johnson_0001.jpg,2
test_images/all_lfw/John_Negroponte_0011.jpg,2
test_images/all_lfw/Hu_Jintao_0003.jpg,2
test_images/all_lfw/Colin_Powell_0234.jpg,2
test_images/all_lfw/Lesia_Burlak_0001.jpg,1
test_images/all_lfw/Kofi_Annan_0020.jpg,2
test_images/all_lfw/Lindsay_Davenport_0022.jpg,2
test_images/all_lfw/Junichiro_Koizumi_0006.jpg,2
test_images/all_lfw/Dominique_de_Villepin_0001.jpg,2
test_images/all_lfw/Giulio_Andreotti_0001.jpg,2
test_images/all_lfw/Eliott_Spitzer_0001.jpg,2
test_images/all_lfw/Andrei_Konchalovsky_0001.jpg,2
test_images/all_lfw/Manijeh_Hekmat_0001.jpg,1
test_images/all_lfw/Hans_Blix_0004.jpg,2
test_images/all_lfw/George_W_Bush_0113.jpg,2
test_images/all_lfw/Takenori_Kanzaki_0001.jpg,2
test_images/all_lfw/Walter_Mondale_0006.jpg,2
test_images/all_lfw/Ray_Allen_0001.jpg,1
test_images/all_lfw/Carolina_Kluft_0002.jpg,2
test_images/all_lfw/Alejandro_Toledo_0039.jpg,2
test_images/all_lfw/David_Anderson_0003.jpg,2
test_images/all_lfw/Donald_Rumsfeld_0110.jpg,2
test_images/all_lfw/Ronald_Harwood_0001.jpg,2
test_images/all_lfw/Jiang_Zemin_0004.jpg,2
test_images/all_lfw/Trent_Lott_0007.jpg,2
test_images/all_lfw/Rodrigo_de_la_Cerna_0001.jpg,2
test_images/all_lfw/Jimmy_Smits_0001.jpg,2
test_images/all_lfw/Olympia_Dukakis_0001.jpg,2
test_images/all_lfw/Julio_Toro_0001.jpg,2
test_images/all_lfw/Bono_0001.jpg,2
test_images/all_lfw/Al_Sharpton_0002.jpg,1
test_images/all_lfw/Rainer_Gut_0001.jpg,2
test_images/all_lfw/Gwyneth_Paltrow_0006.jpg,1
test_images/all_lfw/Gil_de_Ferran_0005.jpg,1
test_images/all_lfw/Ann_Veneman_0006.jpg,2
test_images/all_lfw/Jeremy_Fogel_0001.jpg,2
test_images/all_lfw/Bernice_Wong_0001.jpg,2
test_images/all_lfw/Trent_Lott_0008.jpg,1
test_images/all_lfw/Nastassia_Kinski_0001.jpg,2
test_images/all_lfw/Patti_Smith_0001.jpg,2
test_images/all_lfw/Salman_Rushdie_0003.jpg,2
test_images/all_lfw/Stockard_Channing_0001.jpg,2
test_images/all_lfw/Thierry_Falise_0001.jpg,2
test_images/all_lfw/Danielle_Spencer_0001.jpg,1
test_images/all_lfw/Peter_Struck_0001.jpg,2
test_images/all_lfw/Heidi_Klum_0005.jpg,2
test_images/all_lfw/Jim_Anderson_0001.jpg,2
test_images/all_lfw/Horace_Donovan_Reid_0001.jpg,2
test_images/all_lfw/Gerhard_Schroeder_0037.jpg,2
test_images/all_lfw/Serena_Williams_0045.jpg,1
test_images/all_lfw/Charlton_Heston_0003.jpg,2
test_images/all_lfw/Brendan_Fraser_0001.jpg,2
test_images/all_lfw/Patrick_Roy_0001.jpg,2
test_images/all_lfw/Colin_Powell_0171.jpg,2
test_images/all_lfw/Sean_Patrick_OMalley_0003.jpg,0
test_images/all_lfw/John_Paul_DeJoria_0001.jpg,2
test_images/all_lfw/Kifah_Ajouri_0002.jpg,2
test_images/all_lfw/David_Hasselhoff_0001.jpg,2
test_images/all_lfw/Jean_Chretien_0011.jpg,1
test_images/all_lfw/Mireya_Moscoso_0001.jpg,2
test_images/all_lfw/Jack_Straw_0001.jpg,2
test_images/all_lfw/Mark_Butcher_0001.jpg,2
test_images/all_lfw/Katie_Harman_0001.jpg,2
test_images/all_lfw/Sheila_Wellstone_0001.jpg,2
test_images/all_lfw/Norio_Ohga_0001.jpg,2
test_images/all_lfw/Marc-Andre_Fleury_0002.jpg,1
test_images/all_lfw/Stefaan_Declerk_0001.jpg,1
test_images/all_lfw/Steve-O_0001.jpg,2
test_images/all_lfw/Clint_Eastwood_0004.jpg,2
test_images/all_lfw/Judy_Genshaft_0002.jpg,2
test_images/all_lfw/Hosni_Mubarak_0008.jpg,2
test_images/all_lfw/Larry_Ralston_0001.jpg,2
test_images/all_lfw/Eduard_Shevardnadze_0005.jpg,2
test_images/all_lfw/John_Malkovich_0002.jpg,2
test_images/all_lfw/Bill_Clinton_0014.jpg,2
test_images/all_lfw/Donald_Evans_0002.jpg,2
test_images/all_lfw/Priscilla_Presley_0001.jpg,2
test_images/all_lfw/Elizabeth_Smart_0003.jpg,0
test_images/all_lfw/Guillermo_Coria_0010.jpg,2
test_images/all_lfw/Antonio_Palocci_0005.jpg,2
test_images/all_lfw/Michelle_Rodriguez_0001.jpg,1
test_images/all_lfw/Yao_Ming_0008.jpg,2
test_images/all_lfw/Richard_Ward_0001.jpg,2
test_images/all_lfw/Jiri_Novak_0009.jpg,2
test_images/all_lfw/Joe_Lieberman_0002.jpg,2
test_images/all_lfw/Vicente_Fox_0007.jpg,2
test_images/all_lfw/Marcelo_Rios_0003.jpg,2
test_images/all_lfw/Vicente_Fernandez_0004.jpg,2
test_images/all_lfw/Marcelo_Salas_0003.jpg,2
test_images/all_lfw/Kofi_Annan_0026.jpg,2
test_images/all_lfw/Clay_Aiken_0005.jpg,1
test_images/all_lfw/George_W_Bush_0171.jpg,0
test_images/all_lfw/Tony_Blair_0030.jpg,2
test_images/all_lfw/Jimmy_Carter_0007.jpg,2
test_images/all_lfw/Gloria_Macapagal_Arroyo_0026.jpg,0
test_images/all_lfw/Norodom_Sihanouk_0003.jpg,2
test_images/all_lfw/Imad_Khadduri_0001.jpg,2
test_images/all_lfw/George_Lopez_0004.jpg,2
test_images/all_lfw/Tom_Ridge_0003.jpg,2
test_images/all_lfw/Tim_Henman_0014.jpg,2
test_images/all_lfw/Michael_Michele_0001.jpg,2
test_images/all_lfw/Christopher_Walken_0003.jpg,1
test_images/all_lfw/Robert_Blake_0002.jpg,2
test_images/all_lfw/Pierce_Brosnan_0010.jpg,1
test_images/all_lfw/Catherine_Zeta-Jones_0010.jpg,1
test_images/all_lfw/Jerry_Tarkanian_0001.jpg,2
test_images/all_lfw/Jesse_Jackson_0009.jpg,2
test_images/all_lfw/Michael_Shelby_0001.jpg,2
test_images/all_lfw/Casy_Preslar_0001.jpg,2
test_images/all_lfw/Lleyton_Hewitt_0041.jpg,2
test_images/all_lfw/Walt_Harris_0001.jpg,2
test_images/all_lfw/George_Foreman_0001.jpg,1
test_images/all_lfw/Lynn_Abraham_0001.jpg,1
test_images/all_lfw/Ariel_Sharon_0032.jpg,2
test_images/all_lfw/Paulie_Ayala_0001.jpg,0
test_images/all_lfw/Charles_Taylor_0004.jpg,2
test_images/all_lfw/Hamid_Karzai_0013.jpg,2
test_images/all_lfw/Vladimir_Putin_0047.jpg,2
test_images/all_lfw/Shimon_Peres_0004.jpg,2
test_images/all_lfw/Zara_Akhmadova_0001.jpg,0
test_images/all_lfw/Lili_Marinho_0001.jpg,1
test_images/all_lfw/Gerhard_Schroeder_0092.jpg,2
test_images/all_lfw/Giancarlo_Fisichella_0001.jpg,2
test_images/all_lfw/Chris_Terry_0001.jpg,2
test_images/all_lfw/Rick_Barnes_0002.jpg,2
test_images/all_lfw/William_Ford_Jr_0001.jpg,2
test_images/all_lfw/Jaromir_Jagr_0001.jpg,2
test_images/all_lfw/Nicole_Hiltz_0001.jpg,1
test_images/all_lfw/Shimon_Peres_0007.jpg,2
test_images/all_lfw/Charles_Moose_0004.jpg,2
test_images/all_lfw/Ruth_Bader_Ginsburg_0001.jpg,1
test_images/all_lfw/Ruano_Pascual_0001.jpg,1
test_images/all_lfw/Adel_Al-Jubeir_0003.jpg,1
test_images/all_lfw/John_Snow_0015.jpg,2
test_images/all_lfw/Anne_Heche_0001.jpg,2
test_images/all_lfw/Ozzy_Osbourne_0002.jpg,2
test_images/all_lfw/Michael_Broad_0001.jpg,1
test_images/all_lfw/Elsa_Zylberstein_0005.jpg,2
test_images/all_lfw/Mark_Hogan_0001.jpg,1
test_images/all_lfw/Dolly_Parton_0001.jpg,2
test_images/all_lfw/Shaun_Rusling_0001.jpg,2
test_images/all_lfw/Carolina_Barco_0001.jpg,2
test_images/all_lfw/Melanie_Griffith_0001.jpg,2
test_images/all_lfw/Tom_Crean_0004.jpg,2
test_images/all_lfw/Gerhard_Schroeder_0108.jpg,2
test_images/all_lfw/George_W_Bush_0268.jpg,2
test_images/all_lfw/Geoff_Hoon_0004.jpg,2
test_images/all_lfw/Todd_Haynes_0004.jpg,2
test_images/all_lfw/Ray_Halbritter_0001.jpg,2
test_images/all_lfw/Vladimir_Putin_0006.jpg,1
test_images/all_lfw/Bud_Selig_0001.jpg,2
test_images/all_lfw/Elena_Bovina_0003.jpg,2
test_images/all_lfw/Owen_Wilson_0002.jpg,2
test_images/all_lfw/Henry_Kissinger_0001.jpg,2
test_images/all_lfw/Halle_Berry_0001.jpg,1
test_images/all_lfw/Bruce_Van_De_Velde_0002.jpg,2
test_images/all_lfw/Colin_Powell_0130.jpg,2
test_images/all_lfw/Paula_Abdul_0001.jpg,1
test_images/all_lfw/William_Jackson_0001.jpg,2
test_images/all_lfw/Enos_Slaughter_0001.jpg,2
test_images/all_lfw/John_Sununu_0001.jpg,2
test_images/all_lfw/Heidi_Klum_0004.jpg,1
test_images/all_lfw/Anne_McLellan_0002.jpg,2
test_images/all_lfw/Anjum_Hussain_0001.jpg,1
test_images/all_lfw/Amanda_Plumer_0001.jpg,2
test_images/all_lfw/Juan_Carlos_Ferrero_0006.jpg,2
test_images/all_lfw/Alejandro_Toledo_0014.jpg,2
test_images/all_lfw/Fernando_Alonso_0001.jpg,2
test_images/all_lfw/Madonna_0004.jpg,2
test_images/all_lfw/John_Edwards_0003.jpg,2
test_images/all_lfw/Martin_Scorsese_0005.jpg,2
test_images/all_lfw/Ronald_White_0001.jpg,2
test_images/all_lfw/Raja_Ibrahim_0001.jpg,0
test_images/all_lfw/Alvaro_Uribe_0035.jpg,2
test_images/all_lfw/George_W_Bush_0424.jpg,2
test_images/all_lfw/Lyle_Vanclief_0001.jpg,2
test_images/all_lfw/Carlton_Dotson_0001.jpg,2
test_images/all_lfw/Renee_Zellweger_0004.jpg,1
test_images/all_lfw/Anne_ONeil_0001.jpg,1
test_images/all_lfw/Greg_Gilbert_0002.jpg,2
test_images/all_lfw/Lindsay_Davenport_0005.jpg,0
test_images/all_lfw/Greg_Owen_0001.jpg,2
test_images/all_lfw/Eva_Dimas_0002.jpg,2
test_images/all_lfw/Colin_Powell_0016.jpg,2
test_images/all_lfw/Stanley_Ho_0001.jpg,2
test_images/all_lfw/George_W_Bush_0438.jpg,2
test_images/all_lfw/Bill_Paxton_0001.jpg,2
test_images/all_lfw/Jean_Chretien_0040.jpg,2
test_images/all_lfw/Jackie_Chan_0008.jpg,2
test_images/all_lfw/Anna_Kournikova_0002.jpg,2
test_images/all_lfw/Kenneth_Bowersox_0002.jpg,2
test_images/all_lfw/Tom_Harkin_0003.jpg,2
test_images/all_lfw/Rani_Mukherjee_0001.jpg,1
test_images/all_lfw/Mohammad_Khatami_0001.jpg,2
test_images/all_lfw/Michelle_Branch_0001.jpg,1
test_images/all_lfw/Abdullah_Gul_0003.jpg,2
test_images/all_lfw/Patricia_Wartusch_0001.jpg,1
test_images/all_lfw/Stephane_Rousseau_0001.jpg,2
test_images/all_lfw/Paul_Kagame_0002.jpg,2
test_images/all_lfw/Mike_Martz_0004.jpg,2
test_images/all_lfw/Annie-Jeanne_Reynaud_0001.jpg,2
test_images/all_lfw/Ally_Sheedy_0001.jpg,1
test_images/all_lfw/Megan_Mullally_0001.jpg,2
test_images/all_lfw/Elizabeth_Dole_0003.jpg,0
test_images/all_lfw/Norah_Jones_0007.jpg,1
test_images/all_lfw/Horst_Koehler_0003.jpg,2
test_images/all_lfw/Donald_Rumsfeld_0114.jpg,2
test_images/all_lfw/Se_Hyuk_Joo_0001.jpg,1
test_images/all_lfw/Estelle_Morris_0001.jpg,0
test_images/all_lfw/Pupi_Avati_0004.jpg,2
test_images/all_lfw/Laura_Bush_0010.jpg,2
test_images/all_lfw/Michelle_Yeoh_0002.jpg,2
test_images/all_lfw/Ricardo_Lagos_0023.jpg,2
test_images/all_lfw/Elisabeth_Schumacher_0002.jpg,2
test_images/all_lfw/Vicente_Fox_0024.jpg,2
test_images/all_lfw/Maria_Conchita_Alonso_0001.jpg,1
test_images/all_lfw/Brandon_Boyd_0001.jpg,2
test_images/all_lfw/Michelle_Yeoh_0004.jpg,2
test_images/all_lfw/Jawad_Boulus_0001.jpg,2
